Date,Type,Name,Start,End,Duration
19/05/16,place,Place in Portugal,2016-05-19T00:00:00+01:00,2016-05-19T08:15:18+01:00,29718
19/05/16,place,HOME,2016-05-19T08:28:10+01:00,2016-05-19T10:33:12+01:00,7502
19/05/16,move,transport,2016-05-19T10:33:12+01:00,2016-05-19T10:42:30+01:00,558
19/05/16,move,walking,2016-05-19T10:42:31+01:00,2016-05-19T10:47:31+01:00,300
19/05/16,place,IPN,2016-05-19T10:47:31+01:00,2016-05-19T14:08:55+01:00,12084
19/05/16,move,walking,2016-05-19T14:08:55+01:00,2016-05-19T14:13:23+01:00,268
19/05/16,move,transport,2016-05-19T14:13:45+01:00,2016-05-19T14:14:57+01:00,72
19/05/16,place,Edifício FCTUC polo II,2016-05-19T14:15:16+01:00,2016-05-19T15:00:37+01:00,2721
19/05/16,move,transport,2016-05-19T15:00:37+01:00,2016-05-19T15:14:56+01:00,859
19/05/16,place,WIT Software,2016-05-19T15:14:57+01:00,2016-05-19T16:29:07+01:00,4450
19/05/16,move,transport,2016-05-19T16:29:07+01:00,2016-05-19T16:40:57+01:00,710
19/05/16,place,Escola Sofia,2016-05-19T16:40:58+01:00,2016-05-19T17:14:04+01:00,1986
19/05/16,move,walking,2016-05-19T17:14:04+01:00,2016-05-19T17:17:11+01:00,187
19/05/16,move,transport,2016-05-19T17:17:11+01:00,2016-05-19T17:20:02+01:00,171
19/05/16,place,Jumbo,2016-05-19T17:20:03+01:00,2016-05-19T17:30:15+01:00,612
19/05/16,move,transport,2016-05-19T17:30:15+01:00,2016-05-19T17:40:08+01:00,593
19/05/16,place,HOME,2016-05-19T17:40:08+01:00,2016-05-19T18:42:26+01:00,3738
19/05/16,move,transport,2016-05-19T18:42:26+01:00,2016-05-19T19:03:52+01:00,1286
19/05/16,move,walking,2016-05-19T19:03:52+01:00,2016-05-19T19:06:53+01:00,181
19/05/16,place,Fnac,2016-05-19T19:06:53+01:00,2016-05-19T20:07:39+01:00,3646
19/05/16,place,HOME,2016-05-19T20:42:50+01:00,2016-05-20T00:00:00+01:00,11830
20/05/16,place,HOME,2016-05-20T00:00:00+01:00,2016-05-20T08:15:47+01:00,29747
20/05/16,move,transport,2016-05-20T08:15:47+01:00,2016-05-20T08:32:18+01:00,991
20/05/16,place,DEI,2016-05-20T09:07:28+01:00,2016-05-20T17:13:54+01:00,29186
20/05/16,move,walking,2016-05-20T17:13:54+01:00,2016-05-20T17:19:18+01:00,324
20/05/16,move,transport,2016-05-20T17:20:01+01:00,2016-05-20T17:53:22+01:00,2001
20/05/16,move,walking,2016-05-20T17:53:22+01:00,2016-05-20T17:57:54+01:00,272
20/05/16,place,Fnac,2016-05-20T17:57:54+01:00,2016-05-20T19:36:19+01:00,5905
20/05/16,move,walking,2016-05-20T19:36:19+01:00,2016-05-20T19:39:41+01:00,202
20/05/16,move,transport,2016-05-20T19:39:41+01:00,2016-05-20T19:51:44+01:00,723
20/05/16,move,walking,2016-05-20T19:51:45+01:00,2016-05-20T19:54:45+01:00,180
20/05/16,place,HOME,2016-05-20T19:54:45+01:00,2016-05-20T20:19:48+01:00,1503
20/05/16,move,transport,2016-05-20T20:19:48+01:00,2016-05-20T20:30:11+01:00,623
20/05/16,place,Brunn's Coffee & Diner,2016-05-20T20:30:12+01:00,2016-05-20T21:35:47+01:00,3935
20/05/16,move,transport,2016-05-20T21:35:47+01:00,2016-05-20T21:40:50+01:00,303
20/05/16,place,HOME,2016-05-20T21:40:50+01:00,2016-05-21T00:00:00+01:00,8350
21/05/16,place,HOME,2016-05-21T00:00:00+01:00,2016-05-21T12:15:40+01:00,44140
21/05/16,move,transport,2016-05-21T12:15:40+01:00,2016-05-21T12:18:38+01:00,178
21/05/16,place,Jumbo,2016-05-21T12:18:38+01:00,2016-05-21T13:57:29+01:00,5931
21/05/16,move,walking,2016-05-21T13:57:29+01:00,2016-05-21T14:06:47+01:00,558
21/05/16,place,Café Cervejaria Atenas,2016-05-21T14:06:47+01:00,2016-05-21T14:42:31+01:00,2144
21/05/16,move,walking,2016-05-21T14:42:31+01:00,2016-05-21T14:46:11+01:00,220
21/05/16,place,Place in Portugal,2016-05-21T14:46:12+01:00,2016-05-21T14:54:46+01:00,514
21/05/16,move,transport,2016-05-21T14:54:46+01:00,2016-05-21T14:59:05+01:00,259
21/05/16,place,HOME,2016-05-21T14:59:06+01:00,2016-05-21T15:29:55+01:00,1849
21/05/16,move,transport,2016-05-21T15:29:55+01:00,2016-05-21T15:47:51+01:00,1076
21/05/16,place,Pastelaria Zizânia,2016-05-21T15:47:52+01:00,2016-05-21T18:15:05+01:00,8833
21/05/16,move,walking,2016-05-21T18:15:05+01:00,2016-05-21T18:50:09+01:00,2104
21/05/16,place,HOME,2016-05-21T18:50:10+01:00,2016-05-22T00:00:00+01:00,18590
22/05/16,place,HOME,2016-05-22T00:00:00+01:00,2016-05-22T08:51:38+01:00,31898
22/05/16,move,transport,2016-05-22T08:51:38+01:00,2016-05-22T08:54:00+01:00,142
22/05/16,place,Place in Portugal,2016-05-22T08:54:00+01:00,2016-05-22T09:03:53+01:00,593
22/05/16,move,transport,2016-05-22T09:03:53+01:00,2016-05-22T09:18:21+01:00,868
22/05/16,place,Aulas Miguel,2016-05-22T09:20:18+01:00,2016-05-22T11:19:38+01:00,7160
22/05/16,move,transport,2016-05-22T11:19:38+01:00,2016-05-22T11:40:31+01:00,1253
22/05/16,place,Continente,2016-05-22T11:40:32+01:00,2016-05-22T11:47:39+01:00,427
22/05/16,move,walking,2016-05-22T11:47:39+01:00,2016-05-22T11:50:45+01:00,186
22/05/16,move,transport,2016-05-22T11:50:45+01:00,2016-05-22T11:57:56+01:00,431
22/05/16,place,HOME,2016-05-22T11:58:10+01:00,2016-05-22T15:10:58+01:00,11568
22/05/16,move,transport,2016-05-22T15:10:58+01:00,2016-05-22T15:19:08+01:00,490
22/05/16,place,Estação Ferroviária de Coimbra-B,2016-05-22T15:19:09+01:00,2016-05-22T15:30:43+01:00,694
22/05/16,move,transport,2016-05-22T15:30:43+01:00,2016-05-22T16:48:34+01:00,4671
22/05/16,move,walking,2016-05-22T16:48:34+01:00,2016-05-22T16:53:39+01:00,305
22/05/16,place,Place in Portugal,2016-05-22T16:53:39+01:00,2016-05-22T17:01:02+01:00,443
22/05/16,move,transport,2016-05-22T17:01:02+01:00,2016-05-22T17:18:06+01:00,1024
22/05/16,place,Aeroporto Francisco Sá Carneiro (OPO),2016-05-22T17:18:06+01:00,2016-05-22T19:25:38+01:00,7652
22/05/16,move,walking,2016-05-22T19:25:38+01:00,2016-05-22T19:28:39+01:00,181
22/05/16,place,Partidas / Departures,2016-05-22T19:42:00+01:00,2016-05-22T19:52:00+01:00,600
22/05/16,move,airplane,2016-05-22T19:52:01+01:00,2016-05-22T23:59:59+01:00,14878
23/05/16,move,airplane,2016-05-23T00:00:00+01:00,2016-05-23T00:10:54+01:00,654
23/05/16,move,walking,2016-05-23T00:10:55+01:00,2016-05-23T00:26:39+01:00,944
23/05/16,place,Amsterdam Airport Schiphol,2016-05-23T00:26:39+01:00,2016-05-23T01:01:01+01:00,2062
23/05/16,move,transport,2016-05-23T01:01:01+01:00,2016-05-23T01:23:49+01:00,1368
23/05/16,move,walking,2016-05-23T01:23:50+01:00,2016-05-23T01:30:24+01:00,394
23/05/16,place,Singel Hotel in Amsterdam,2016-05-23T01:30:24+01:00,2016-05-23T09:10:12+01:00,27588
23/05/16,move,walking,2016-05-23T09:10:12+01:00,2016-05-23T09:48:03+01:00,2271
23/05/16,place,Place in Tolhuistuin,2016-05-23T09:48:04+01:00,2016-05-23T09:53:00+01:00,296
23/05/16,move,walking,2016-05-23T09:53:00+01:00,2016-05-23T09:56:01+01:00,181
23/05/16,place,A Lab Amsterdam,2016-05-23T09:56:01+01:00,2016-05-23T11:14:18+01:00,4697
23/05/16,move,walking,2016-05-23T11:14:18+01:00,2016-05-23T11:17:52+01:00,214
23/05/16,place,Place in Amsterdam,2016-05-23T11:17:52+01:00,2016-05-23T11:19:14+01:00,82
23/05/16,move,transport,2016-05-23T11:19:14+01:00,2016-05-23T11:21:15+01:00,121
23/05/16,move,walking,2016-05-23T11:21:16+01:00,2016-05-23T11:24:59+01:00,223
23/05/16,place,Centraal Station Amsterdam,2016-05-23T11:25:00+01:00,2016-05-23T12:08:31+01:00,2611
23/05/16,move,transport,2016-05-23T12:08:31+01:00,2016-05-23T13:24:57+01:00,4586
23/05/16,move,walking,2016-05-23T13:24:57+01:00,2016-05-23T13:35:00+01:00,603
23/05/16,move,walking,2016-05-23T13:35:00+01:00,2016-05-23T13:35:35+01:00,35
23/05/16,move,walking,2016-05-23T13:35:35+01:00,2016-05-23T13:42:28+01:00,413
23/05/16,place,Auditorium (TU/e),2016-05-23T13:42:29+01:00,2016-05-23T14:50:55+01:00,4106
23/05/16,move,walking,2016-05-23T14:50:55+01:00,2016-05-23T14:53:51+01:00,176
23/05/16,place,Vertigo (TU/e),2016-05-23T14:53:52+01:00,2016-05-23T15:48:02+01:00,3250
23/05/16,move,walking,2016-05-23T15:48:02+01:00,2016-05-23T16:02:14+01:00,852
23/05/16,move,transport,2016-05-23T16:02:14+01:00,2016-05-23T16:20:19+01:00,1085
23/05/16,place,Place in 's-Hertogenbosch,2016-05-23T16:20:20+01:00,2016-05-23T16:22:23+01:00,123
23/05/16,move,transport,2016-05-23T16:22:23+01:00,2016-05-23T17:13:23+01:00,3060
23/05/16,place,Singel Hotel in Amsterdam,2016-05-23T17:52:04+01:00,2016-05-24T00:00:00+01:00,22076
24/05/16,place,Singel Hotel in Amsterdam,2016-05-24T00:00:00+01:00,2016-05-24T05:09:31+01:00,18571
24/05/16,move,walking,2016-05-24T05:09:31+01:00,2016-05-24T05:15:32+01:00,361
24/05/16,move,transport,2016-05-24T05:15:32+01:00,2016-05-24T06:42:12+01:00,5200
24/05/16,move,walking,2016-05-24T06:42:12+01:00,2016-05-24T07:08:12+01:00,1560
24/05/16,place,StrijpS,2016-05-24T07:08:12+01:00,2016-05-24T12:18:03+01:00,18591
24/05/16,move,walking,2016-05-24T12:18:03+01:00,2016-05-24T12:43:11+01:00,1508
24/05/16,place,Eindhoven Station Centraal,2016-05-24T12:43:11+01:00,2016-05-24T13:01:35+01:00,1104
24/05/16,move,transport,2016-05-24T13:01:35+01:00,2016-05-24T13:39:24+01:00,2269
24/05/16,move,transport,2016-05-24T16:32:07+01:00,2016-05-24T16:43:03+01:00,656
24/05/16,move,walking,2016-05-24T16:43:04+01:00,2016-05-24T17:24:15+01:00,2471
24/05/16,move,walking,2016-05-24T17:24:15+01:00,2016-05-24T17:27:03+01:00,168
24/05/16,place,Place in Amsterdam,2016-05-24T17:27:04+01:00,2016-05-24T17:33:23+01:00,379
24/05/16,move,walking,2016-05-24T17:33:23+01:00,2016-05-24T17:37:00+01:00,217
24/05/16,place,Singel Hotel in Amsterdam,2016-05-24T17:37:00+01:00,2016-05-24T18:25:48+01:00,2928
24/05/16,move,walking,2016-05-24T18:25:48+01:00,2016-05-24T18:35:55+01:00,607
24/05/16,place,Singel Hotel in Amsterdam,2016-05-24T18:35:56+01:00,2016-05-25T00:00:00+01:00,19444
25/05/16,place,Singel Hotel in Amsterdam,2016-05-25T00:00:00+01:00,2016-05-25T06:50:44+01:00,24644
25/05/16,move,walking,2016-05-25T06:50:44+01:00,2016-05-25T06:57:43+01:00,419
25/05/16,move,transport,2016-05-25T06:57:44+01:00,2016-05-25T07:19:59+01:00,1335
25/05/16,place,Place in Jan Dellaert Plein,2016-05-25T07:19:59+01:00,2016-05-25T07:23:52+01:00,233
25/05/16,move,walking,2016-05-25T07:23:52+01:00,2016-05-25T07:34:19+01:00,627
25/05/16,place,citizenM Schiphol Airport,2016-05-25T07:34:19+01:00,2016-05-25T15:48:25+01:00,29646
25/05/16,move,walking,2016-05-25T15:48:25+01:00,2016-05-25T15:57:23+01:00,538
25/05/16,move,transport,2016-05-25T15:57:23+01:00,2016-05-25T16:17:54+01:00,1231
25/05/16,move,walking,2016-05-25T16:17:54+01:00,2016-05-25T16:28:43+01:00,649
25/05/16,place,Singel Hotel in Amsterdam,2016-05-25T16:28:44+01:00,2016-05-25T16:57:32+01:00,1728
25/05/16,move,walking,2016-05-25T16:57:32+01:00,2016-05-25T17:30:47+01:00,1995
25/05/16,place,Apple Store - Amsterdam Leidesplein,2016-05-25T17:30:47+01:00,2016-05-25T18:33:25+01:00,3758
25/05/16,move,walking,2016-05-25T18:33:25+01:00,2016-05-25T18:45:50+01:00,745
25/05/16,place,Place in Amsterdam,2016-05-25T18:45:51+01:00,2016-05-25T18:47:54+01:00,123
25/05/16,move,walking,2016-05-25T18:47:54+01:00,2016-05-25T19:22:51+01:00,2097
25/05/16,place,Singel Hotel in Amsterdam,2016-05-25T19:22:51+01:00,2016-05-26T00:00:00+01:00,16629
26/05/16,place,Singel Hotel in Amsterdam,2016-05-26T00:00:00+01:00,2016-05-26T09:05:05+01:00,32705
26/05/16,move,walking,2016-05-26T09:05:05+01:00,2016-05-26T09:37:29+01:00,1944
26/05/16,place,Singel Hotel in Amsterdam,2016-05-26T09:37:29+01:00,2016-05-26T11:32:41+01:00,6912
26/05/16,move,walking,2016-05-26T11:32:41+01:00,2016-05-26T11:39:30+01:00,409
26/05/16,place,Centraal Station Amsterdam,2016-05-26T11:39:31+01:00,2016-05-26T11:53:37+01:00,846
26/05/16,move,walking,2016-05-26T11:53:37+01:00,2016-05-26T11:59:56+01:00,379
26/05/16,move,transport,2016-05-26T11:59:56+01:00,2016-05-26T12:17:37+01:00,1061
26/05/16,place,Amsterdam Airport Schiphol,2016-05-26T12:17:37+01:00,2016-05-26T12:30:46+01:00,789
26/05/16,place,Amsterdam Airport Schiphol,2016-05-26T12:31:35+01:00,2016-05-26T14:30:32+01:00,7137
26/05/16,move,walking,2016-05-26T14:30:32+01:00,2016-05-26T14:37:25+01:00,413
26/05/16,place,Vertrek/Departures - Schiphol Airport,2016-05-26T15:08:01+01:00,2016-05-26T16:29:25+01:00,4884
26/05/16,move,transport,2016-05-26T16:29:25+01:00,2016-05-26T16:39:18+01:00,593
26/05/16,place,Gate D87,2016-05-26T16:39:18+01:00,2016-05-26T17:27:03+01:00,2865
26/05/16,move,transport,2016-05-26T17:27:03+01:00,2016-05-26T18:09:03+01:00,2520
26/05/16,place,Place in Portugal,2016-05-26T18:09:04+01:00,2016-05-26T20:02:49+01:00,6825
26/05/16,place,Place in Portugal,2016-05-26T20:04:59+01:00,2016-05-26T20:14:59+01:00,600
26/05/16,move,transport,2016-05-26T20:14:59+01:00,2016-05-26T20:33:12+01:00,1093
26/05/16,move,walking,2016-05-26T20:33:12+01:00,2016-05-26T20:40:42+01:00,450
26/05/16,move,transport,2016-05-26T20:40:43+01:00,2016-05-26T20:55:43+01:00,900
26/05/16,move,walking,2016-05-26T20:55:44+01:00,2016-05-26T20:58:56+01:00,192
26/05/16,place,Porto - Campanhã,2016-05-26T20:58:56+01:00,2016-05-26T21:57:08+01:00,3492
26/05/16,move,transport,2016-05-26T21:57:08+01:00,2016-05-26T22:06:06+01:00,538
26/05/16,place,Estação de Ermesinde,2016-05-26T22:06:06+01:00,2016-05-26T22:28:11+01:00,1325
26/05/16,move,transport,2016-05-26T22:28:11+01:00,2016-05-26T22:40:31+01:00,740
26/05/16,place,Porto - Campanhã,2016-05-26T22:40:31+01:00,2016-05-27T00:00:00+01:00,4769
27/05/16,place,Porto - Campanhã,2016-05-27T00:00:00+01:00,2016-05-27T01:31:19+01:00,5479
27/05/16,move,transport,2016-05-27T01:31:19+01:00,2016-05-27T03:14:06+01:00,6167
27/05/16,place,HOME,2016-05-27T03:14:06+01:00,2016-05-27T08:23:39+01:00,18573
27/05/16,move,transport,2016-05-27T08:23:39+01:00,2016-05-27T08:40:44+01:00,1025
27/05/16,place,DEI,2016-05-27T08:40:45+01:00,2016-05-27T12:16:36+01:00,12951
27/05/16,move,walking,2016-05-27T12:16:36+01:00,2016-05-27T12:37:31+01:00,1255
27/05/16,place,Rei dos Frangos,2016-05-27T12:37:31+01:00,2016-05-27T13:34:55+01:00,3444
27/05/16,move,walking,2016-05-27T13:34:55+01:00,2016-05-27T14:00:10+01:00,1515
27/05/16,place,DEI,2016-05-27T14:00:10+01:00,2016-05-27T17:06:03+01:00,11153
27/05/16,move,transport,2016-05-27T17:06:03+01:00,2016-05-27T17:30:51+01:00,1488
27/05/16,place,British Council,2016-05-27T17:30:52+01:00,2016-05-27T20:26:06+01:00,10514
27/05/16,move,transport,2016-05-27T20:26:06+01:00,2016-05-27T20:30:09+01:00,243
27/05/16,place,HOME,2016-05-27T20:30:24+01:00,2016-05-27T21:18:53+01:00,2909
27/05/16,move,transport,2016-05-27T21:18:53+01:00,2016-05-27T21:30:31+01:00,698
27/05/16,place,Place in Portugal,2016-05-27T21:30:32+01:00,2016-05-27T21:40:29+01:00,597
27/05/16,move,walking,2016-05-27T21:40:29+01:00,2016-05-27T21:42:50+01:00,141
27/05/16,move,transport,2016-05-27T21:42:51+01:00,2016-05-27T22:08:41+01:00,1550
27/05/16,place,HOME,2016-05-27T22:08:41+01:00,2016-05-28T00:00:00+01:00,6679
28/05/16,place,HOME,2016-05-28T00:00:00+01:00,2016-05-28T09:11:45+01:00,33105
28/05/16,move,transport,2016-05-28T09:11:45+01:00,2016-05-28T09:22:06+01:00,621
28/05/16,place,Escola Sofia,2016-05-28T09:22:07+01:00,2016-05-28T09:32:32+01:00,625
28/05/16,move,transport,2016-05-28T09:32:32+01:00,2016-05-28T09:49:44+01:00,1032
28/05/16,move,walking,2016-05-28T09:49:44+01:00,2016-05-28T09:52:14+01:00,150
28/05/16,move,transport,2016-05-28T09:52:14+01:00,2016-05-28T10:13:23+01:00,1269
28/05/16,place,Leroy Merlin,2016-05-28T10:13:23+01:00,2016-05-28T10:36:30+01:00,1387
28/05/16,move,transport,2016-05-28T10:36:30+01:00,2016-05-28T10:44:20+01:00,470
28/05/16,move,walking,2016-05-28T10:44:20+01:00,2016-05-28T10:46:56+01:00,156
28/05/16,place,HOME,2016-05-28T10:46:57+01:00,2016-05-28T12:23:41+01:00,5804
28/05/16,move,transport,2016-05-28T12:23:41+01:00,2016-05-28T12:30:17+01:00,396
28/05/16,move,walking,2016-05-28T12:30:17+01:00,2016-05-28T12:40:23+01:00,606
28/05/16,place,Jumbo,2016-05-28T12:40:23+01:00,2016-05-28T14:20:05+01:00,5982
28/05/16,move,transport,2016-05-28T14:20:05+01:00,2016-05-28T14:27:41+01:00,456
28/05/16,place,HOME,2016-05-28T14:27:42+01:00,2016-05-28T17:40:39+01:00,11577
28/05/16,place,HOME,2016-05-28T17:40:39+01:00,2016-05-29T00:00:00+01:00,22761
29/05/16,place,HOME,2016-05-29T00:00:00+01:00,2016-05-29T17:08:40+01:00,61720
29/05/16,move,transport,2016-05-29T17:08:43+01:00,2016-05-29T17:23:50+01:00,907
29/05/16,place,HOME,2016-05-29T17:24:01+01:00,2016-05-29T19:23:17+01:00,7156
29/05/16,move,walking,2016-05-29T19:23:17+01:00,2016-05-29T19:29:07+01:00,350
29/05/16,place,Place in Portugal,2016-05-29T19:29:07+01:00,2016-05-29T19:29:20+01:00,13
29/05/16,move,walking,2016-05-29T19:29:20+01:00,2016-05-29T19:37:23+01:00,483
29/05/16,place,Place in Portugal,2016-05-29T19:37:24+01:00,2016-05-29T19:40:24+01:00,180
29/05/16,move,walking,2016-05-29T19:40:24+01:00,2016-05-29T19:46:24+01:00,360
29/05/16,place,HOME,2016-05-29T19:46:25+01:00,2016-05-30T00:00:00+01:00,15215
30/05/16,place,HOME,2016-05-30T00:00:00+01:00,2016-05-30T08:22:10+01:00,30130
30/05/16,move,transport,2016-05-30T08:22:10+01:00,2016-05-30T08:34:47+01:00,757
30/05/16,place,IPN,2016-05-30T08:34:47+01:00,2016-05-30T12:29:07+01:00,14060
30/05/16,move,walking,2016-05-30T12:29:07+01:00,2016-05-30T12:31:53+01:00,166
30/05/16,place,IPN,2016-05-30T12:31:53+01:00,2016-05-30T14:34:24+01:00,7351
30/05/16,move,walking,2016-05-30T14:34:24+01:00,2016-05-30T14:38:05+01:00,221
30/05/16,move,transport,2016-05-30T14:38:06+01:00,2016-05-30T14:41:44+01:00,218
30/05/16,move,walking,2016-05-30T14:41:44+01:00,2016-05-30T14:43:44+01:00,120
30/05/16,move,transport,2016-05-30T14:43:44+01:00,2016-05-30T14:53:45+01:00,601
30/05/16,place,HOME,2016-05-30T14:53:46+01:00,2016-05-30T17:34:19+01:00,9633
30/05/16,move,transport,2016-05-30T17:34:19+01:00,2016-05-30T18:07:44+01:00,2005
30/05/16,move,walking,2016-05-30T18:07:44+01:00,2016-05-30T18:10:51+01:00,187
30/05/16,place,Place in Forum Coimbra,2016-05-30T18:10:52+01:00,2016-05-30T18:16:34+01:00,342
30/05/16,move,walking,2016-05-30T18:16:35+01:00,2016-05-30T18:21:15+01:00,280
30/05/16,place,Fnac,2016-05-30T18:21:16+01:00,2016-05-30T19:02:49+01:00,2493
30/05/16,move,transport,2016-05-30T19:02:49+01:00,2016-05-30T19:47:42+01:00,2693
30/05/16,place,Place in Portugal,2016-05-30T19:57:39+01:00,2016-05-31T00:00:00+01:00,14541
31/05/16,place,Place in Portugal,2016-05-31T00:00:00+01:00,2016-05-31T08:20:53+01:00,30053
31/05/16,place,IPN,2016-05-31T08:41:26+01:00,2016-05-31T10:30:27+01:00,6541
31/05/16,move,walking,2016-05-31T10:30:27+01:00,2016-05-31T10:45:42+01:00,915
31/05/16,place,DEI,2016-05-31T10:45:43+01:00,2016-05-31T16:55:51+01:00,22208
31/05/16,move,walking,2016-05-31T16:55:51+01:00,2016-05-31T17:22:12+01:00,1581
31/05/16,place,DEI,2016-05-31T17:22:12+01:00,2016-05-31T18:54:11+01:00,5519
31/05/16,move,walking,2016-05-31T18:54:11+01:00,2016-05-31T19:06:52+01:00,761
31/05/16,move,transport,2016-05-31T19:06:52+01:00,2016-05-31T19:22:05+01:00,913
31/05/16,place,HOME,2016-05-31T19:22:05+01:00,2016-06-01T00:00:00+01:00,16675
